id,funding_round_id,funded_object_id,investor_object_id,,
66273,43196,c:38577,c:239349,,
66274,43210,c:239442,c:78148,,
66275,43214,c:218980,c:78060,,
66276,43244,c:69583,c:53343,,
66277,43290,c:74614,c:184220,,
66278,43298,c:178055,c:200754,,
66279,43300,c:192429,c:2520,,
66280,43302,c:60175,c:174300,,
66281,43303,c:159228,c:838,,
66282,43305,c:147397,c:161700,,
66283,43340,c:240216,c:57293,,
66284,43343,c:240228,c:74039,,
66285,43344,c:240239,c:74039,,
66286,43354,c:238254,c:362,,
66287,43367,c:240103,c:71681,,
66288,43368,c:240100,c:71681,,
66289,43371,c:240349,c:268822,,
66290,43381,c:240349,c:36004,,
66291,43403,c:240435,c:172707,,
66292,43423,c:40872,c:70194,,
66293,43423,c:40872,c:19433,,
66294,43456,c:205597,c:8075,,
66295,43461,c:240583,c:269755,,
66296,43465,c:237773,c:240592,,
66297,43471,c:152591,c:2520,,
66298,43479,c:154430,c:240624,,
66299,43501,c:104224,c:241524,,
66300,43505,c:149599,c:240735,,
66301,43513,c:221779,c:46002,,
66302,43516,c:153719,c:233299,,
66303,43519,c:240778,c:59760,,
66304,43530,c:150245,c:159550,,
66305,43539,c:225964,c:44882,,
66306,43539,c:225964,c:241007,,
66307,43600,c:240329,c:6651,,
66308,43610,c:241065,c:163226,,
66309,43639,c:34460,c:241188,,
66310,43640,c:241193,c:241202,,
66311,43643,c:241203,c:163700,,
66312,43690,c:241257,c:106156,,
66313,43704,c:67092,c:1230,,
66314,43716,c:94897,c:241321,,
66315,43737,c:224804,c:241321,,
66316,43737,c:224804,c:187329,,
66317,43760,c:132868,c:9646,,
66318,43775,c:169164,c:3657,,
66319,43775,c:169164,c:2520,,
66320,43780,c:238254,c:362,,
66321,43791,c:17878,c:1915,,
66322,43877,c:30814,c:1640,,
66323,43894,c:241837,c:23852,,
66324,43895,c:233511,c:241841,,
66325,43903,c:235206,c:179680,,
66326,43903,c:235206,c:163226,,
66327,43906,c:168714,c:2520,,
66328,43910,c:33862,c:44996,,
66329,43910,c:33862,c:33860,,
66330,43912,c:47690,c:26971,,
66331,43915,c:161812,c:66720,,
66332,43923,c:189021,c:2520,,
66333,44081,c:189033,c:20266,,
66334,44081,c:189033,c:242644,,
66335,44089,c:34094,c:37093,,
66336,44090,c:242709,c:242278,,
66337,44095,c:242715,c:35450,,
66338,44099,c:147528,c:66850,,
66339,44132,c:242839,c:242908,,
66340,44132,c:242839,c:242909,,
66341,44159,c:61666,c:242977,,
66342,44189,c:237824,c:78060,,
66343,44204,c:167457,c:1972,,
66344,44223,c:192672,c:178269,,
66345,44226,c:78395,c:66431,,
66346,44254,c:186317,c:231067,,
66347,44254,c:186317,c:13529,,
66348,44254,c:186317,c:59933,,
66349,44254,c:186317,c:243378,,
66350,44292,c:217659,c:217658,,
66351,44292,c:217659,c:217657,,
66352,44311,c:12315,c:237336,,
66353,44311,c:12315,c:5744,,
66354,44325,c:243622,c:243621,,
66355,44333,c:143420,c:59155,,
66356,44336,c:243685,c:243684,,
66357,44337,c:234882,c:184063,,
66358,44337,c:234882,c:200513,,
66359,44339,c:164971,c:238642,,
66360,44343,c:243722,c:239942,,
66361,44346,c:75514,c:176481,,
66362,44351,c:148183,c:211044,,
66363,44371,c:166037,c:2520,,
66364,44375,c:243842,c:243841,,
66365,44413,c:23971,c:223792,,
66366,44431,c:151719,c:229227,,
66367,44435,c:204034,c:362,,
66368,44443,c:207934,c:149065,,
66369,44455,c:244082,c:32277,,
66370,44455,c:244082,c:3275,,
66371,44455,c:244082,c:64791,,
66372,44457,c:15009,c:190236,,
66373,44461,c:150189,c:362,,
66374,44483,c:238147,c:181409,,
66375,44487,c:238395,c:181409,,
66376,44537,c:57272,c:242310,,
66377,44558,c:244378,c:244377,,
66378,44575,c:222781,c:19279,,
66379,44575,c:222781,c:362,,
66380,44576,c:213227,c:2520,,
66381,44577,c:244569,c:244567,,
66382,44584,c:244723,c:244722,,
66383,44600,c:222781,c:362,,
66384,44626,c:153822,c:9223,,
66385,44631,c:244932,c:244931,,
66386,44654,c:180029,c:34590,,
66387,44678,c:244724,c:2520,,
66388,44682,c:34741,c:199339,,
66389,44687,c:245191,c:1916,,
66390,44694,c:156885,c:3275,,
66391,44694,c:156885,c:22518,,
66392,44716,c:69575,c:68364,,
66393,44722,c:214658,c:245402,,
66394,44727,c:28320,c:55488,,
66395,44750,c:245390,c:142176,,
66396,44766,c:244569,c:245460,,
66397,44769,c:245485,c:36547,,
66398,44773,c:226588,c:238932,,
66399,44779,c:70752,c:208052,,
66400,44783,c:245572,c:101909,,
66401,44840,c:218879,c:362,,
66402,44861,c:212140,c:15306,,
66403,44870,c:52743,c:15545,,
66404,44872,c:245802,c:15609,,
66405,44885,c:235955,c:162608,,
66406,44887,c:66148,c:158255,,
66407,44901,c:16560,c:245900,,
66408,44931,c:199214,c:188538,,
66409,44956,c:33169,c:19279,,
66410,44982,c:246071,c:5663,,
66411,44982,c:246071,c:32435,,
66412,44990,c:236326,c:44900,,
66413,45084,c:178394,c:47870,,
66414,45145,c:75799,c:317,,
66415,45145,c:75799,c:7956,,
66416,45145,c:75799,c:231067,,
66417,45146,c:158527,c:2520,,
66418,45183,c:246809,c:246808,,
66419,45186,c:240146,c:362,,
66420,45187,c:240160,c:362,,
66421,45195,c:246845,c:246844,,
66422,45213,c:185589,c:28,,
66423,45213,c:185589,c:9420,,
66424,45233,c:241332,c:204001,,
66425,45264,c:27125,c:247006,,
66426,45266,c:27125,c:247006,,
66427,45275,c:236064,c:243162,,
66428,45292,c:230781,c:148835,,
66429,45295,c:90791,c:268776,,
66430,45307,c:102836,c:246412,,
66431,45358,c:138502,c:9419,,
66432,45406,c:247388,c:247387,,
66433,45411,c:163331,c:68364,,
66434,45411,c:163331,c:238595,,
66435,45419,c:240155,c:362,,
66436,45420,c:240145,c:362,,
66437,45424,c:17768,c:26555,,
66438,45485,c:247693,c:247696,,
66439,45532,c:247713,c:247764,,
66440,45537,c:247802,c:247801,,
66441,45540,c:153719,c:55069,,
66442,45543,c:247229,c:362,,
66443,45544,c:240153,c:362,,
66444,45545,c:233209,c:362,,
66445,45547,c:189283,c:362,,
66446,45652,c:187182,c:164199,,
66447,45657,c:197200,c:218689,,
66448,45658,c:139228,c:211807,,
66449,45673,c:255087,c:166784,,
66450,45690,c:255118,c:2520,,
66451,45690,c:255118,c:208676,,
66452,45700,c:53343,c:1640,,
66453,45782,c:224647,c:233299,,
66454,45802,c:20916,c:12111,,
66455,45802,c:20916,c:255380,,
66456,45863,c:255989,c:255988,,
66457,45864,c:255990,c:256614,,
66458,45865,c:166493,c:158205,,
66459,45886,c:183677,c:66850,,
66460,45927,c:21394,c:23079,,
66461,45943,c:256189,c:2520,,
66462,45947,c:191561,c:709,,
66463,45961,c:84161,c:528,,
66464,45971,c:256250,c:72284,,
66465,45974,c:205470,c:11,,
66466,45977,c:256296,c:73950,,
66467,45979,c:41894,c:333,,
66468,45980,c:41894,c:333,,
66469,45993,c:256349,c:59162,,
66470,45997,c:70843,c:256383,,
66471,45998,c:235979,c:149987,,
66472,46031,c:245136,c:256459,,
66473,46032,c:80384,c:219663,,
66474,46040,c:55943,c:56346,,
66475,46049,c:16312,c:256935,,
66476,46078,c:148792,c:229016,,
66477,46079,c:256491,c:5990,,
66478,46084,c:235141,c:174617,,
66479,46085,c:193082,c:174617,,
66480,46086,c:256491,c:5990,,
66481,46086,c:256491,c:256526,,
66482,46094,c:156876,c:256603,,
66483,46108,c:57539,c:199759,,
66484,46114,c:256663,c:256662,,
66485,46151,c:235655,c:78060,,
66486,46157,c:222090,c:256747,,
66487,46213,c:193603,c:256867,,
66488,46232,c:256937,c:190803,,
66489,46241,c:256946,c:63598,,
66490,46248,c:256932,c:257155,,
66491,46292,c:257068,c:52426,,
66492,46292,c:257068,c:260611,,
66493,46326,c:257137,c:257136,,
66494,46334,c:257148,c:78729,,
66495,46334,c:257148,c:78727,,
66496,46334,c:257148,c:13301,,
66497,46334,c:257148,c:257147,,
66498,46334,c:257148,c:69375,,
66499,46336,c:168151,c:3657,,
66500,46364,c:257204,c:257203,,
66501,46376,c:238922,c:75979,,
66502,46388,c:247812,c:4816,,
66503,46388,c:247812,c:1354,,
66504,46393,c:257317,c:231968,,
66505,46395,c:257324,c:257323,,
66506,46396,c:257295,c:199080,,
66507,46396,c:257295,c:257357,,
66508,46526,c:47828,c:838,,
66509,46526,c:47828,c:13166,,
66510,46565,c:257778,c:232357,,
66511,46568,c:257933,c:257932,,
66512,46569,c:258093,c:362,,
66513,46585,c:223148,c:8885,,
66514,46720,c:238922,c:75979,,
66515,46740,c:24983,c:29586,,
66516,46740,c:24983,c:258750,,
66517,46743,c:220619,c:258754,,
66518,46748,c:29383,c:5580,,
66519,46773,c:224075,c:13779,,
66520,46803,c:83003,c:2520,,
66521,46862,c:258980,c:147909,,
66522,46886,c:259025,c:23389,,
66523,46886,c:259025,c:259028,,
66524,46886,c:259025,c:264320,,
66525,46890,c:235032,c:2520,,
66526,46890,c:235032,c:1972,,
66527,46898,c:230578,c:259137,,
66528,46940,c:222816,c:8885,,
66529,46943,c:144382,c:28,,
66530,46967,c:108052,c:70343,,
66531,46981,c:64277,c:259429,,
66532,46985,c:25740,c:13450,,
66533,46988,c:196261,c:2520,,
66534,47009,c:259350,c:259537,,
66535,47012,c:188679,c:263634,,
66536,47039,c:217611,c:181298,,
66537,47046,c:259670,c:47870,,
66538,47058,c:140660,c:259685,,
66539,47058,c:140660,c:231005,,
66540,47073,c:182846,c:141719,,
66541,47074,c:241697,c:23852,,
66542,47077,c:154356,c:141719,,
66543,47078,c:259702,c:141719,,
66544,47078,c:259702,c:284778,,
66545,47078,c:259702,c:79783,,
66546,47079,c:259704,c:141719,,
66547,47084,c:257228,c:259735,,
66548,47087,c:215583,c:260082,,
66549,47088,c:259763,c:141719,,
66550,47089,c:259767,c:141719,,
66551,47090,c:193395,c:2520,,
66552,47090,c:193395,c:168371,,
66553,47092,c:259771,c:141719,,
66554,47154,c:234589,c:273172,,
66555,47194,c:221407,c:1230,,
66556,47257,c:260045,c:141719,,
66557,47260,c:260047,c:141719,,
66558,47261,c:260050,c:260054,,
66559,47261,c:260050,c:260055,,
66560,47262,c:260052,c:141719,,
66561,47263,c:171425,c:141719,,
66562,47266,c:188739,c:141719,,
66563,47268,c:188737,c:141719,,
66564,47277,c:188729,c:141719,,
66565,47278,c:188736,c:141719,,
66566,47279,c:260116,c:141719,,
66567,47291,c:218998,c:66850,,
66568,47293,c:260431,c:260429,,
66569,47293,c:260431,c:260430,,
66570,47307,c:260475,c:164199,,
66571,47354,c:50300,c:318,,
66572,47363,c:168907,c:266786,,
66573,47381,c:260677,c:260676,,
66574,47412,c:238621,c:260723,,
66575,47434,c:27806,c:42013,,
66576,47437,c:260747,c:260746,,
66577,47443,c:224852,c:179680,,
66578,47444,c:234171,c:362,,
66579,47445,c:234171,c:362,,
66580,47511,c:70418,c:34590,,
66581,47556,c:80947,c:591,,
66582,47600,c:42290,c:28,,
66583,47608,c:261053,c:261055,,
66584,47645,c:261079,c:261078,,
66585,47655,c:198050,c:261098,,
66586,47659,c:261118,c:261117,,
66587,47665,c:261187,c:208270,,
66588,47679,c:70418,c:34590,,
66589,47739,c:169582,c:40456,,
66590,47739,c:169582,c:28,,
66591,47743,c:261382,c:157124,,
66592,47748,c:247524,c:234793,,
66593,47780,c:233679,c:261451,,
66594,47809,c:21394,c:23079,,
66595,47812,c:258706,c:362,,
66596,47821,c:45162,c:232357,,
66597,47907,c:261770,c:261914,,
66598,47918,c:50667,c:17896,,
66599,47921,c:50667,c:17896,,
66600,47974,c:258992,c:263314,,
66601,47994,c:221054,c:154011,,
66602,48019,c:261963,c:261962,,
66603,48049,c:262080,c:216206,,
66604,48064,c:262139,c:143222,,
66605,48067,c:171476,c:85362,,
66606,48067,c:171476,c:152086,,
66607,48067,c:171476,c:85362,,
66608,48067,c:171476,c:262152,,
66609,48073,c:16915,c:262177,,
66610,48083,c:261079,c:261078,,
66611,48149,c:262330,c:262329,,
66612,48150,c:62202,c:168371,,
66613,48152,c:260027,c:262355,,
66614,48163,c:63200,c:262573,,
66615,48166,c:255275,c:150340,,
66616,48202,c:207270,c:262534,,
66617,48213,c:233740,c:137136,,
66618,48217,c:175620,c:1972,,
66619,48218,c:41005,c:29,,
66620,48252,c:42309,c:278945,,
66621,48256,c:262937,c:263263,,
66622,48259,c:263273,c:216840,,
66623,48269,c:31142,c:3245,,
66624,48272,c:183192,c:83647,,
66625,48294,c:261604,c:263350,,
66626,48297,c:263403,c:191941,,
66627,48298,c:263404,c:66850,,
66628,48299,c:263407,c:66850,,
66629,48300,c:263406,c:66850,,
66630,48301,c:263410,c:145930,,
66631,48302,c:263415,c:66850,,
66632,48305,c:183502,c:66850,,
66633,48308,c:47038,c:196897,,
66634,48309,c:32786,c:222640,,
66635,48311,c:263416,c:66850,,
66636,48313,c:263421,c:66850,,
66637,48314,c:263425,c:66850,,
66638,48315,c:228403,c:66850,,
66639,48317,c:263428,c:66850,,
66640,48320,c:263435,c:66850,,
66641,48322,c:162786,c:66850,,
66642,48324,c:192415,c:66850,,
66643,48325,c:178915,c:66850,,
66644,48329,c:263443,c:66850,,
66645,48331,c:263453,c:66850,,
66646,48333,c:148566,c:66850,,
66647,48335,c:263461,c:66850,,
66648,48336,c:188277,c:66850,,
66649,48337,c:263472,c:66850,,
66650,48339,c:178792,c:66850,,
66651,48342,c:163241,c:66850,,
66652,48343,c:145153,c:66850,,
66653,48345,c:263475,c:66850,,
66654,48347,c:158385,c:66850,,
66655,48350,c:152218,c:66850,,
66656,48351,c:193058,c:66850,,
66657,48357,c:263219,c:70181,,
66658,48365,c:263479,c:66850,,
66659,48366,c:192650,c:66850,,
66660,48367,c:187503,c:66850,,
66661,48371,c:263558,c:66850,,
66662,48372,c:252118,c:66850,,
66663,48373,c:156733,c:66850,,
66664,48375,c:165653,c:66850,,
66665,48376,c:263482,c:66850,,
66666,48378,c:165245,c:66850,,
66667,48380,c:69283,c:66850,,
66668,48381,c:69291,c:66850,,
66669,48387,c:165977,c:73990,,
66670,48391,c:263578,c:66850,,
66671,48394,c:173829,c:235189,,
66672,48396,c:161099,c:66850,,
66673,48397,c:85581,c:66850,,
66674,48398,c:263584,c:66850,,
66675,48400,c:65827,c:75836,,
66676,48403,c:59613,c:74832,,
66677,48415,c:199018,c:263671,,
66678,48420,c:263695,c:234836,,
66679,48434,c:263707,c:223792,,
66680,48482,c:263858,c:66850,,
66681,48487,c:263863,c:66850,,
66682,48488,c:263867,c:66850,,
66683,48493,c:263881,c:66850,,
66684,48499,c:263887,c:66850,,
66685,48500,c:263891,c:66850,,
66686,48527,c:263933,c:66850,,
66687,48528,c:263935,c:66850,,
66688,48530,c:263936,c:30553,,
66689,48531,c:263939,c:66850,,
66690,48532,c:79681,c:260556,,
66691,48537,c:51681,c:263945,,
66692,48603,c:264223,c:264222,,
66693,48635,c:264245,c:264244,,
66694,48655,c:232517,c:191520,,
66695,48664,c:233148,c:63505,,
66696,48664,c:233148,c:171385,,
66697,48666,c:173370,c:264318,,
66698,48761,c:238339,c:3657,,
66699,48766,c:174679,c:231067,,
66700,48804,c:153771,c:264811,,
66701,48807,c:214376,c:200484,,
66702,48820,c:264878,c:14790,,
66703,48821,c:264878,c:14790,,
66704,48823,c:264878,c:14790,,
66705,48833,c:263371,c:191941,,
66706,48834,c:72845,c:152568,,
66707,48835,c:173170,c:181524,,
66708,48836,c:264931,c:139798,,
66709,48924,c:150843,c:165990,,
66710,48934,c:167777,c:2520,,
66711,48934,c:167777,c:168371,,
66712,48951,c:176044,c:56630,,
66713,48957,c:28567,c:265114,,
66714,48976,c:161930,c:1972,,
66715,48982,c:264299,c:191941,,
66716,48983,c:191941,c:191941,,
66717,48987,c:239976,c:73950,,
66718,48988,c:261561,c:56630,,
66719,48992,c:265235,c:362,,
66720,48993,c:265236,c:73950,,
66721,48994,c:265239,c:163226,,
66722,49020,c:64746,c:265297,,
66723,49035,c:81750,c:227446,,
66724,49042,c:250631,c:265384,,
66725,49066,c:245964,c:186644,,
66726,49081,c:66945,c:76224,,
66727,49130,c:49816,c:35531,,
66728,49130,c:49816,c:71323,,
66729,49135,c:2684,c:265542,,
66730,49142,c:264622,c:153343,,
66731,49147,c:261275,c:38729,,
66732,49155,c:265610,c:154804,,
66733,49158,c:167361,c:48273,,
66734,49173,c:265635,c:265636,,
66735,49174,c:265637,c:231985,,
66736,49247,c:176083,c:265770,,
66737,49248,c:176083,c:265770,,
66738,49257,c:145352,c:265783,,
66739,49280,c:31845,c:265807,,
66740,49290,c:1199,c:63992,,
66741,49300,c:265835,c:265834,,
66742,49300,c:265835,c:64036,,
66743,49316,c:259288,c:73950,,
66744,49317,c:223293,c:265880,,
66745,49324,c:71604,c:265935,,
66746,49337,c:265966,c:191405,,
66747,49350,c:46506,c:236165,,
66748,49358,c:17894,c:18871,,
66749,49371,c:241905,c:145047,,
66750,49371,c:241905,c:212583,,
66751,49374,c:255381,c:212583,,
66752,49374,c:255381,c:145047,,
66753,49378,c:266088,c:145047,,
66754,49378,c:266088,c:212583,,
66755,49380,c:266089,c:145047,,
66756,49380,c:266089,c:212583,,
66757,49381,c:266090,c:145047,,
66758,49381,c:266090,c:212583,,
66759,49382,c:257287,c:212583,,
66760,49382,c:257287,c:145047,,
66761,49386,c:187175,c:145047,,
66762,49386,c:187175,c:212583,,
66763,49455,c:266057,c:54431,,
66764,49460,c:266273,c:266272,,
66765,49470,c:266417,c:266416,,
66766,49472,c:266330,c:266452,,
66767,49474,c:212281,c:74039,,
66768,49488,c:66714,c:229956,,
66769,49495,c:50162,c:233299,,
66770,49495,c:50162,c:78867,,
66771,49506,c:266585,c:266584,,
66772,49512,c:264298,c:164143,,
66773,49518,c:60668,c:193181,,
66774,49520,c:161757,c:166784,,
66775,49537,c:178061,c:6798,,
66776,49537,c:178061,c:73950,,
66777,49537,c:178061,c:180541,,
66778,49554,c:147200,c:265183,,
66779,49654,c:236576,c:266754,,
66780,49654,c:236576,c:266755,,
66781,49662,c:244893,c:49337,,
66782,49666,c:266810,c:44882,,
66783,49675,c:168471,c:77620,,
66784,49678,c:238882,c:266872,,
66785,49722,c:155509,c:6470,,
66786,49722,c:155509,c:228134,,
66787,49746,c:194988,c:266976,,
66788,49780,c:70269,c:139356,,
66789,49802,c:251246,c:59760,,
66790,49823,c:179640,c:267077,,
66791,49823,c:179640,c:59899,,
66792,49830,c:259867,c:823,,
66793,49831,c:172759,c:270228,,
66794,49851,c:262859,c:231968,,
66795,49853,c:262859,c:179680,,
66796,49859,c:173133,c:38225,,
66797,49861,c:243730,c:64105,,
66798,49868,c:226874,c:78533,,
66799,49878,c:59126,c:43235,,
66800,49887,c:58433,c:1080,,
66801,49894,c:154252,c:5891,,
66802,49900,c:178116,c:74832,,
66803,49980,c:181433,c:63992,,
66804,50004,c:5487,c:220759,,
66805,50012,c:267408,c:6470,,
66806,50012,c:267408,c:228134,,
66807,50037,c:267441,c:267446,,
66808,50074,c:219016,c:267505,,
66809,50094,c:109480,c:42960,,
66810,50102,c:267286,c:267546,,
66811,50104,c:267286,c:168992,,
66812,50121,c:267584,c:230053,,
66813,50126,c:5443,c:5182,,
66814,50133,c:15568,c:48524,,
66815,50156,c:191443,c:151230,,
66816,50164,c:260822,c:32865,,
66817,50177,c:267768,c:232089,,
66818,50216,c:184669,c:178096,,
66819,50218,c:267848,c:591,,
66820,50223,c:265328,c:47870,,
66821,50231,c:49690,c:190236,,
66822,50279,c:268216,c:233689,,
66823,50299,c:189114,c:56630,,
66824,50323,c:49994,c:238885,,
66825,50333,c:254930,c:268284,,
66826,50337,c:268292,c:268291,,
66827,50340,c:197126,c:233348,,
66828,50343,c:183725,c:4579,,
66829,50360,c:268331,c:158343,,
66830,50368,c:208998,c:268343,,
66831,50382,c:268375,c:260064,,
66832,50398,c:268391,c:234836,,
66833,50399,c:82728,c:194168,,
66834,50405,c:171972,c:38219,,
66835,50407,c:266732,c:256383,,
66836,50416,c:31269,c:168371,,
66837,50418,c:55035,c:168371,,
66838,50419,c:136849,c:168371,,
66839,50420,c:145905,c:168371,,
66840,50423,c:191942,c:168371,,
66841,50423,c:191942,c:2520,,
66842,50424,c:188710,c:168371,,
66843,50424,c:188710,c:2520,,
66844,50425,c:187260,c:168371,,
66845,50425,c:187260,c:2520,,
66846,50426,c:174188,c:168371,,
66847,50426,c:174188,c:2520,,
66848,50427,c:22649,c:168371,,
66849,50428,c:169532,c:168371,,
66850,50429,c:160007,c:168371,,
66851,50431,c:151530,c:2520,,
66852,50438,c:247835,c:73950,,
66853,50446,c:237661,c:268515,,
66854,50452,c:74111,c:56008,,
66855,50477,c:268447,c:211178,,
66856,50483,c:268641,c:256459,,
66857,50538,c:153625,c:260804,,
66858,50538,c:153625,c:60298,,
66859,50552,c:268831,c:223792,,
66860,50560,c:214843,c:268847,,
66861,50596,c:24824,c:43029,,
66862,50596,c:24824,c:23339,,
66863,50610,c:268901,c:268900,,
66864,50664,c:193783,c:168371,,
66865,50675,c:268782,c:48006,,
66866,50677,c:169975,c:208108,,
66867,50678,c:186562,c:1972,,
66868,50680,c:158850,c:48006,,
66869,50686,c:178109,c:2520,,
66870,50690,c:40709,c:254945,,
66871,50707,c:151812,c:200605,,
66872,50710,c:183575,c:198186,,
66873,50716,c:195726,c:269149,,
66874,50765,c:44692,c:528,,
66875,50801,c:210839,c:164199,,
66876,50801,c:210839,c:151444,,
66877,50810,c:269034,c:269273,,
66878,50813,c:269314,c:318,,
66879,50815,c:269349,c:144530,,
66880,50822,c:52073,c:56008,,
66881,50831,c:269447,c:13636,,
66882,50921,c:8623,c:966,,
66883,50921,c:8623,c:7563,,
66884,50921,c:8623,c:1972,,
66885,50925,c:231829,c:269552,,
66886,50933,c:214623,c:3657,,
66887,50936,c:8623,c:7563,,
66888,50943,c:269648,c:255534,,
66889,50953,c:269034,c:61833,,
66890,51047,c:202042,c:45717,,
66891,51047,c:202042,c:36336,,
66892,51114,c:270144,c:230053,,
66893,51122,c:144748,c:270188,,
66894,51132,c:270238,c:245870,,
66895,51135,c:270244,c:6379,,
66896,51150,c:270266,c:270265,,
66897,51159,c:270282,c:270281,,
66898,51184,c:270107,c:81917,,
66899,51238,c:66285,c:2520,,
66900,51261,c:270377,c:20953,,
66901,51267,c:25539,c:223975,,
66902,51293,c:270402,c:31118,,
66903,51293,c:270402,c:252968,,
66904,51293,c:270402,c:270404,,
66905,51293,c:270402,c:270405,,
66906,51293,c:270402,c:270406,,
66907,51301,c:24967,c:261437,,
66908,51303,c:270411,c:270412,,
66909,51308,c:270424,c:259720,,
66910,51309,c:171347,c:142176,,
66911,51317,c:160007,c:168371,,
66912,51326,c:270520,c:227926,,
66913,51366,c:221407,c:1230,,
66914,51367,c:269867,c:172198,,
66915,51386,c:61861,c:270602,,
66916,51400,c:270626,c:186644,,
66917,51418,c:70647,c:8885,,
66918,51425,c:151444,c:2520,,
66919,51460,c:57132,c:18507,,
66920,51460,c:57132,c:69205,,
66921,51485,c:175362,c:270194,,
66922,51580,c:176787,c:28,,
66923,51597,c:13365,c:5891,,
66924,51598,c:213330,c:202015,,
66925,51606,c:270983,c:270982,,
66926,51607,c:171997,c:270989,,
66927,51619,c:19142,c:141434,,
66928,51635,c:271083,c:10222,,
66929,51678,c:183081,c:143694,,
66930,51678,c:183081,c:197072,,
66931,51771,c:167488,c:271260,,
66932,51775,c:270681,c:8885,,
66933,51799,c:168576,c:151981,,
66934,51814,c:151454,c:2520,,
66935,51836,c:51350,c:25082,,
66936,51837,c:162011,c:3362,,
66937,51837,c:162011,c:16612,,
66938,51837,c:162011,c:7320,,
66939,51840,c:256613,c:34689,,
66940,51842,c:163513,c:6757,,
66941,51845,c:153895,c:201046,,
66942,51850,c:271686,c:6736,,
66943,51864,c:38842,c:22932,,
66944,51917,c:255153,c:168371,,
66945,51939,c:24923,c:271953,,
66946,51948,c:179224,c:275981,,
66947,51973,c:189002,c:241321,,
66948,51986,c:271886,c:272116,,
66949,52032,c:191559,c:20953,,
66950,52045,c:7580,c:25526,,
66951,52048,c:259250,c:57777,,
66952,52057,c:170311,c:31480,,
66953,52073,c:272393,c:272395,,
66954,52073,c:272393,c:206217,,
66955,52079,c:218921,c:362,,
66956,52092,c:272414,c:272413,,
66957,52113,c:199505,c:6900,,
66958,52116,c:62188,c:232551,,
66959,52116,c:62188,c:243003,,
66960,52174,c:46297,c:46358,,
66961,52180,c:193742,c:224265,,
66962,52191,c:149908,c:14199,,
66963,52191,c:149908,c:83466,,
66964,52212,c:178991,c:22891,,
66965,52213,c:272911,c:272910,,
66966,52222,c:163852,c:211921,,
66967,52232,c:43502,c:274213,,
66968,52250,c:255193,c:57130,,
66969,52250,c:255193,c:141623,,
66970,52265,c:165782,c:273180,,
66971,52267,c:273212,c:273211,,
66972,52270,c:273232,c:273376,,
66973,52275,c:255031,c:204104,,
66974,52281,c:218616,c:26907,,
66975,52283,c:273347,c:270642,,
66976,52290,c:254991,c:73950,,
66977,52291,c:256291,c:73950,,
66978,52294,c:139929,c:142679,,
66979,52304,c:35647,c:323,,
66980,52312,c:256268,c:105319,,
66981,52332,c:167305,c:273505,,
66982,52354,c:273965,c:168797,,
66983,52407,c:273652,c:52150,,
66984,52411,c:244848,c:273688,,
66985,52412,c:188489,c:273823,,
66986,52415,c:56859,c:74832,,
66987,52417,c:273774,c:273773,,
66988,52422,c:81291,c:204867,,
66989,52433,c:77893,c:5208,,
66990,52435,c:81488,c:227575,,
66991,52440,c:273816,c:273818,,
66992,52443,c:263631,c:174617,,
66993,52476,c:273859,c:59760,,
66994,52491,c:70128,c:70372,,
66995,52491,c:70128,c:17803,,
66996,52492,c:225964,c:44882,,
66997,52492,c:225964,c:262534,,
66998,52493,c:70128,c:70372,,
66999,52493,c:70128,c:17803,,
67000,52494,c:70128,c:17803,,
67001,52513,c:24108,c:39797,,
67002,52514,c:41568,c:8661,,
67003,52521,c:200127,c:8750,,
67004,52528,c:273930,c:273929,,
67005,52529,c:273925,c:273934,,
67006,52552,c:84848,c:2520,,
67007,52553,c:235692,c:168371,,
67008,52555,c:274014,c:11863,,
67009,52643,c:158568,c:266816,,
67010,52653,c:236558,c:274209,,
67011,52657,c:267930,c:274249,,
67012,52694,c:48619,c:38038,,
67013,52697,c:146187,c:2520,,
67014,52706,c:43187,c:2520,,
67015,52709,c:701,c:2520,,
67016,52711,c:686,c:2520,,
67017,52714,c:6946,c:2520,,
67018,52715,c:10750,c:2520,,
67019,52717,c:23321,c:2520,,
67020,52719,c:274375,c:2520,,
67021,52720,c:274377,c:2520,,
67022,52721,c:274379,c:2520,,
67023,52722,c:274380,c:2520,,
67024,52724,c:48174,c:2520,,
67025,52725,c:274381,c:2520,,
67026,52726,c:274383,c:2520,,
67027,52727,c:274384,c:2520,,
67028,52728,c:274385,c:2520,,
67029,52729,c:274387,c:2520,,
67030,52730,c:46294,c:64703,,
67031,52732,c:274390,c:2520,,
67032,52742,c:274401,c:274399,,
67033,52742,c:274401,c:274400,,
67034,52743,c:27190,c:2520,,
67035,52745,c:274403,c:2520,,
67036,52747,c:175001,c:2520,,
67037,52749,c:50681,c:2520,,
67038,52755,c:33625,c:2520,,
67039,52757,c:72375,c:2520,,
67040,52759,c:157821,c:156868,,
67041,52761,c:80585,c:2520,,
67042,52762,c:67394,c:2520,,
67043,52764,c:68347,c:2520,,
67044,52766,c:54339,c:2520,,
67045,52770,c:274423,c:274422,,
67046,52772,c:274467,c:274466,,
67047,52779,c:274543,c:2520,,
67048,52781,c:274548,c:2520,,
67049,52783,c:71058,c:2520,,
67050,52784,c:58934,c:2520,,
